gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1884906072																	PreservedSpecimen				128																																														1979	1	10																Ghana	GHA	Eastern			Ayikuma																																																																				Balanites aegyptiaca ( Linn) Del.								Plantae					Zygophyliaceae														Ewe: Degartis mene  ( Gongogwa)				
1884906071																	PreservedSpecimen				150																																														1995	7	15																Ghana	GHA																																																																								Phyllanthus fraternus var togoensis Brund & Roux (syn.P.niruri Linn)								Plantae					Euphorbiaceae														Twi:Awomma agu wakyi				
1884906070																	PreservedSpecimen				118																																														1990	10	10																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Sida cordata (Syn. Veronia folia )								Plantae					Malvaceae														Twi:Abafanduru				
1884906069																	PreservedSpecimen				124																																														2009	2	12																Ghana	GHA	Eastern			Anum																																																																				Ceiba pentandra								Plantae					Bombacaceae																		
1884906068																	PreservedSpecimen				132																																														1978	12	27																Ghana	GHA	Eastern			Mmapong Akwapem																																																																				Mareya micrantha (Benth) Much. Avg								Plantae					Euphorbiaceae														Twi: Odubrafo				
1884906067																	PreservedSpecimen				158																																														1975	1	16																Ghana	GHA	Eastern			Aburi- Nsawam Road																																																																				Beidelia micrantha (Hochst) Baill								Plantae					Euphorbiaceae														Twi:_pampotopropo/_pam;Ewe:Mible				
1884906066																	PreservedSpecimen				106																																														2010																		Ghana	GHA				\\\																																																																				Triumfetta cordifolia A.Rich								Plantae					Tiliaceae														Ewe:Kakalito				
1884906065																	PreservedSpecimen				155																																														1972	8	23																Ghana	GHA																																																																								Elaeophorbia  drupifera Stapt								Plantae					Euphorbiaceae														Twi:Akane/Ditto;Dangme:Tulo;Ewe:Tredzo;Fante:Kankan;Ga:Tunyo;Nzima:Benyibole-Baka				
1884906064																	PreservedSpecimen				164																																														1988	12	23																Ghana	GHA																																																																								Tragia benthami Bak (Syn.T.cordifolia Benth.								Plantae					Euphorbiaceae														Twi:Nsasonso				
1884906063																	PreservedSpecimen				144																																														2017	10	11																Ghana	GHA	Eastern			Mampong Aboretum																																																																				Malbtus oppositifolius (Geisel) Muell. Arg.								Plantae					Euphorbiaceae														Twi:_satadua/Nyanforowa; Ewe:Sr_ti(Awuna) Akati; Ga:T_t__dua; Nzima:Puampa aheleba				
1884906062																	PreservedSpecimen				125																																														1976	7	22																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Bombax buonopozense P. Beauv ( Syn. Bombax flammeum Ulbr)								Plantae					Bombacaceae														Twi: Akonk_re_/ Okudono/Okoo				
1884906061																	PreservedSpecimen				116																																														1977	6	10																Ghana	GHA	Eastern			Akosombo hill top near the harbour																																																																				Sida urens Linn								Plantae					Malvaceae																		
1884906060																	PreservedSpecimen				148																																														2010	10	20																Ghana	GHA	Eastern			Ayikuma arboretum																																																																				Phyllantus nururi Var amarus								Plantae					Euphorbiaceae																		
1884906059																	PreservedSpecimen				112																																														2009	4	3																Ghana	GHA	Eastern			Adawso Farm																																																																				Grewia carpinifolia Juss								Plantae					Tiliaceae														Twi:Sono mparew/Ntabuna; Ewe: Gagaligi/Kakalike				
1884906058																	PreservedSpecimen				143																																														1988	12	24																Ghana	GHA	Upper east			Nandom																																																																				Hymenocadia acida Tul.								Plantae					Euphorbiaceae														Dagarti:Linkpigra				
1884906057																	PreservedSpecimen				130																																														1989	7	19																Ghana	GHA				Shai Plains; Tamale																																																																				Balanites aegyptiaca ( Linn) Del.								Plantae					Zygophyliaceae																		
1884906056																	PreservedSpecimen				111																																														2009	4	3																Ghana	GHA	Eastern			Adawso Farm																																																																				Grewia carpinifolia Juss								Plantae					Tiliaceae														Twi:Sono mparew/Ntabuna; Ewe: Gagaligi/Kakalike				
1884906055																	PreservedSpecimen				121																																														2010	9	2																Ghana	GHA	Eastern			Okrakwadwo- Akwapem																																																																				Sida acuta Burm.f.								Plantae					Malvaceae														Twi: _braneatuata; Ga:Agridem_, Adem_adem_; Ga:Shwu_b_b_				
1884906054																	PreservedSpecimen				120																																														2010	3	4																Ghana	GHA	Eastern																																																																							Gossypium arboreum								Plantae					Malvaceae																		
1884906053																	PreservedSpecimen				160																																														1991	3	12																Ghana	GHA	Eastern			Mampong Aboretum																																																																				Phyllanthus amarus Schum & thonn.								Plantae					Euphorbiaceae														Twi:Awomma agu wakyi				
1884906052																	PreservedSpecimen				136																																														2010	9	2																Ghana	GHA				Twum Guaso-Konko Road																																																																				Pycnocoma macrophylla Benth.								Plantae					Euphorbiaceae														Twi:Kofie-Kofie				
1884906051																	PreservedSpecimen				103																																														1979	8	29																Ghana	GHA	Eastern																																																																							Sterculia tragacantha Lindl.								Plantae					Sterculiaceae														Twi:_f_s_w/F_t_/Sofo; Ewe: Loloe Akple				
1884906050																	PreservedSpecimen				89																																														1991	2	4																Ghana	GHA	Eastern			Obosomase Akwapem																																																																				Garcinia xanthochymus								Plantae					Guttiferae																		
1884906049																	PreservedSpecimen				135																																														1975	1	9																Ghana	GHA	Eastern			Agomeda-Somanya Road																																																																				Securinega virosa (Roxb. Ex Willd.) Baill (Syn. Fluggea virosa Willd.)Baill								Plantae					Euphorbiaceae														Twi:Nkanoa/Nkanaa; Ewe:Hesee,Hlose;Ga:Gbekebu; Hausa:Tsa				
1884906048																	PreservedSpecimen				127																																														1972	7	27																Ghana	GHA																																																																								Flabellaria panigilata								Plantae					Malpighiaceae														Twi: Bomofo Aduan/Kwaem sabrakye; Ga: Okpoi; Dangme: Kpatue				
1884906047																	PreservedSpecimen				133																																														2010	9	2																Ghana	GHA	Eastern			Foot of hill from Adukrom towards Asenema. Akuapem on the right side of road																																																																				Manihot dichotoma Ule								Plantae					Euphorbiaceae																		
1884906046																	PreservedSpecimen				110																																														1975	7	18																Ghana	GHA	Accra																																																																							Grewia carpinifolia Juss								Plantae					Tiliaceae														Twi:Sono mparew/Ntabuna; Ewe: Gagaligi/Kakalike				
1884906045																	PreservedSpecimen				107																																														1978	12	28																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Triumfetta cordifolia A.Rich								Plantae					Tiliaceae																		
1884906044																	PreservedSpecimen				100																																														1977	8	9																Ghana	GHA	Volta			Akwamu- Anyansu																																																																				Waltheria indica Linn								Plantae					Sterculiaceae														Twi:Agroboo/Apem; Ga:Fufun_ba				
1884906043																	PreservedSpecimen				101																																														2010	9	2																Ghana	GHA				Twum Guaso-Konko Road																																																																				Cola millenii K.Schum.								Plantae					Sterculiaceae														Twi:_sonkurobia/Ananse adodowa; Ewe:Akpayiro; Ga:Asonkobia				
1884906042																	PreservedSpecimen				129																																														2003	11	18																Ghana	GHA	Accra			Achimota																																																																				Balanites aegyptiaca ( Linn) Del.								Plantae					Zygophyliaceae																		
1884906041																	PreservedSpecimen				109																																														1977	8	9																Ghana	GHA	Volta			Akwamu																																																																				Grewia carpinifolia Juss								Plantae					Tiliaceae														Twi:Sono-mparew /Ntabuna Ewe: Gagalige Fanti: Ntanta_ma Ga: Tatramat_o				
1884906040																	PreservedSpecimen				131																																														1992	6	10																Ghana	GHA																																																																								Mareya micrantha (Benth) Much. Avg								Plantae					Euphorbiaceae														Twi: Odubrafo				
1884906039																	PreservedSpecimen				98																																														1972	8	3																Ghana	GHA																																																																								Cola nitida (Vent.) Sehott. Endl. ( Syn C.aeuminata Engl.& C. Vera								Plantae					Sterculiaceae														Twi: Bese/Bese Pa; Ga:Ts__r_; Ewe:Evi; Hausa: Goro; Nzima: Ewese				
1884906038																	PreservedSpecimen				78																																														2009	2	12																Ghana	GHA	Eastern																																																																							Combretum racemosum								Plantae					Combretaceae														Twi: Ohwirem				
1884906037																	PreservedSpecimen				60																																														2010	3	16																Ghana	GHA	Eastern																																																																							Momordica charantia								Plantae					Cucurbitaceae														Twi:Nyinya; Ga:Nyanyra; Ewe: Kakle				
1884906036																	PreservedSpecimen				82																																														1990	12	17																Ghana	GHA																																																																								Combretum Smeathmanii G. Don ( syn C. mucronatum Schum & Thonn								Plantae					Combretaceae														Twi: Ohwirem				
1884906035																	PreservedSpecimen				119																																														1979	12	28																Ghana	GHA	Eastern																																																																							Urena lobata Linn								Plantae					Malvaceae																		
1884906034																	PreservedSpecimen				114																																														2010	3	4																Ghana	GHA	Eastern			Mangoase-prako road																																																																				Grewia pubescens								Plantae					Tiliaceae														Twi:Mfoa; Ga:_tata				
1884906033																	PreservedSpecimen				126																																														1992	5	11																Ghana	GHA	Eastern																																																																							Ananas comosus(Linn.)Merill (Ananas sativus Schult.f.)								Plantae					Bromeliaceae														Twi:Abrob_				
1884906032																	PreservedSpecimen				81																																														1972	11	14																Ghana	GHA																																																																								Combretum racemosum P. Beaur								Plantae					Combretaceae														Twi:Ohwirembea				
1884906031																	PreservedSpecimen				70																																														1980	9	15																Ghana	GHA	Eastern			Aburi  ( Bt.)gardens																																																																				Pimenta officinalis  Berg.								Plantae					Myrtaceae																		
1884906030																	PreservedSpecimen				99																																														1991	3	14																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Thoebroma cacao								Plantae					Sterculiaceae														Twi:Kokoo/Mp_w Dua				
1884906029																	PreservedSpecimen				93																																														2010	5	11																Ghana	GHA	Eastern			Aburi -Anyinam road																																																																				Waltheria indica Linn								Plantae					Sterculiaceae														Twi:Apem; Ga: Fufunoba				
1884906028																	PreservedSpecimen				137																																														1977	6	10																Ghana	GHA	Eastern			Akosombo village near Otrokpe																																																																				Croton membranaceus Mill. Arg.								Plantae					Euphorbiaceae														Ga: Buk_r				
1884906027																	PreservedSpecimen				108																																														1975	2	10																Ghana	GHA	Eastern			Mampong & colony																																																																												Plantae					Tiliaceae														Twi:Sono-mparew				
1884906026																	PreservedSpecimen				80																																														1976	4	24																Ghana	GHA	Northen																																																																							Terminalia laxiflora Engl. (Syn. T.Sokodensis Engl.)								Plantae					Combretaceae														Twi:_ngo				
1884906025																	PreservedSpecimen				84																																														1991	12	10																Ghana	GHA	Eastern			Mampong Akwapem, Old GCB																																																																				Combretum racemosum								Plantae					Combretaceae														Twi: Ohwirem				
1884906024																	PreservedSpecimen				83																																														1975	8	14																Ghana	GHA	Eastern																																																																							Terminalia superba Engl. & Diels								Plantae					Combretaceae														Twi:_fram/_framo; Ewe: Kegblale; Ga: Ofram				
1884906023																	PreservedSpecimen				117																																														1990	12	10																Ghana	GHA	Eastern			Mampong Akwapem arboretum																																																																				Sida linilolia Juss ex cay								Plantae					Malvaceae														Ewe: Wodoe wogbugbo; Wodoe Kloe				
1884906022																	PreservedSpecimen				85																																														1972	8	29																Ghana	GHA																																																																								Combretum racemosum								Plantae					Combretaceae																		
1884906021																	PreservedSpecimen				97																																														1978	12	28																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Waltheria indica Linn								Plantae					Sterculiaceae														Twi:Agroboo				
1884906020																	PreservedSpecimen				123																																														1991	1	3																Ghana	GHA	Eastern			Mampong Akwapem arboretum																																																																				Gossypium arboreum Linn								Plantae					Malvaceae														Twi: Asawa; Ewe:Detidz_; Fante: Assafa; Ga: Odonti				
1884906019																	PreservedSpecimen				94																																														2010	1	7																Ghana	GHA	Eastern			Mangoase-prako road																																																																				Triplophiton Scleroxylon (K. Schum.)								Plantae					Sterculiaceae														Twi:_wawa; Ga Wawa  Nzima: Wawa				
1884906018																	PreservedSpecimen				102																																														1990	11	29																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Melochia melissifolia var bracteosa (F.Hoffin) K.Schum								Plantae					Sterculiaceae																		
1884906017																	PreservedSpecimen				86																																														2010	3	16																Ghana	GHA	Eastern			Mangoase																																																																				Combretum Smeathmanii G. Don ( syn C. mucronatum Schum & Thonn								Plantae					Combretaceae														Twi: Ohwirem				
1884906016																	PreservedSpecimen				76																																														2009	2	12																Ghana	GHA	Eastern			By the roadside, between Okwenya & Somanya																																																																				Combretum platypterum								Plantae					Combretaceae														Twi:Aserewa Gyama/Ohwirem				
1884906015																	PreservedSpecimen				95																																														2010	9	2																Ghana	GHA	Eastern																																																																							Triplophiton Scleroxylon (K. Schum.)								Plantae					Sterculiaceae														Twi:_wawa; Ga Wawa  Nzima: Wawa				
1884906014																	PreservedSpecimen				39																																														1975	2	6																Ghana	GHA	Eastern																																																																							Carpolobia lutea G. Don.								Plantae					Polygalaceae														Twi:_fewa-fitaa/_fewa; Ewe:Am_m_e				
1884906013																	PreservedSpecimen				104																																														1979	11	26																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Corchorus aestuans Linn								Plantae					Tiliaceae														Twi:_fefraa/_santewa,ToToro Ewe:L_				
1884906012																	PreservedSpecimen				57																																														1991	3	21																Ghana	GHA																																																																								Adenia cissampeloides (Planch. Ex Benth.) Harms								Plantae					Passifloraceae														Twi:Humakyem, Hamakyem				
1884906011																	PreservedSpecimen				91																																														2010	9	2																Ghana	GHA				Twum Guaso-Konko Road																																																																				Cola ricinifolia Scott & Endl								Plantae					Sterculiaceae																		
1884906010																	PreservedSpecimen				52																																														1992	4	24																Ghana	GHA	Eastern																																																																							Tetracera affinis Hutch								Plantae					Dilleniaceae														Twi: Atwehama				
1884906009																	PreservedSpecimen				77																																														1990	12	20																Ghana	GHA	Eastern																																																																							Combretum Smeathmanii G. Don ( syn C. mucronatum Schum & Thonn								Plantae					Combretaceae														Twi: Ohwirem				
1884906008																	PreservedSpecimen				75																																														1973	10	24																Ghana	GHA	Eastern			Achiase (Oda)																																																																				Terminalia superba								Plantae					Combretaceae																		
1884906007																	PreservedSpecimen				88																																														2010	3	16																Ghana	GHA	Eastern			Mangoase																																																																				Combretum Smeathmanii G. Don ( syn C. mucronatum Schum & Thonn								Plantae					Combretaceae														Twi:Ohwirem				
1884906006																	PreservedSpecimen				73																																														1972	7	28																Ghana	GHA	Eastern																																																																							Dissotis rotundifolia ( Sm) Triana								Plantae					Melastomaceae														Twi: B_redaso				
1884906005																	PreservedSpecimen				96																																														1990	11	14																Ghana	GHA	Eastern																																																																							Triplophiton Scleroxylon (K. Schum.)								Plantae					Sterculiaceae														Twi:_wawa; Ga Wawa  Nzima: Wawa				
1884906004																	PreservedSpecimen				92																																														2010	3	4																Ghana	GHA																																																																								Thoebroma cacao								Plantae					Sterculiaceae														Twi:Mp_w Dua				
1884906003																	PreservedSpecimen				58																																														2012																		Ghana	GHA	Eastern			Mampong-Akwapim																																																																				Momordica charantia								Plantae					Cucurbitaceae														Ewe:Kakle Twi:Nyanya,Nyinya				
1884906002																	PreservedSpecimen				38																																														1985	8	11																Ghana	GHA	Eastern																																																																							Euadenia eminens Hook .T.								Plantae					Capparidaceae														Twi:Dinsinkoro				
1884906001																	PreservedSpecimen				90																																														1993	12	13																Ghana	GHA	Eastern			Asamankese																																																																				Garcinia kola Heckel.								Plantae					Guttiferae														Twi: Tweapea				
1884906000																	PreservedSpecimen				105																																														1994	6	15																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Corchorus aestuans Linn								Plantae					Tiliaceae														Twi: Paadedee				
1884905999																	PreservedSpecimen				74																																														1991	4	10																Ghana	GHA																																																																								Tristemma Coronatum Benth.								Plantae					Melastomaceae														Twi: _pempa aser_/_kommorerewa				
1884905998																	PreservedSpecimen				40																																														1976	4	24																Ghana	GHA	Upper east			Nandom																																																																				Securidaca Longepedunculata Fres.								Plantae					Polygalaceae														Twi: Kyiri Tuo/ Aforo				
1884905997																	PreservedSpecimen				87																																														1990	9	12																Ghana	GHA	Eastern																																																																							Terminalia glaucescens Planch ex Benth.								Plantae					Combretaceae														Twi:_ngo/Sareso _fram; Ewe: Dzogbe dodo				
1884905996																	PreservedSpecimen				66																																														1990	11	8																Ghana	GHA	Eastern			Akosombo township																																																																				Lophira lanceolata Van Teigh ex Keay								Plantae					Ochnaceae														Twi: Kyreibente; Nzima: As_re Es_re				
1884905995																	PreservedSpecimen				56																																														2009	2	12																Ghana	GHA	Eastern			Anum																																																																				Passiflora foetida								Plantae					Passifloraceae														Twi:Bobe /Ngaane				
1884905993																	PreservedSpecimen				69																																														1993	3	17																Ghana	GHA	Eastern			Aburi  ( Bt.)gardens																																																																				Pimenta officinalis								Plantae					Myrtaceae																		
1884905992																	PreservedSpecimen				63																																														1991	4	14																Ghana	GHA																																																																								Ouratea flava ( Shum & Thonn.) Hutch & Dals								Plantae					Ochnaceae														Ga:Hiibaatso; Ewe: Laba				
1884905991																	PreservedSpecimen				65																																														2009	2	12																Ghana	GHA	Eastern			Anum																																																																				Lophira lanceolata Van Teigh ex Keay								Plantae					Ochnaceae														Twi: Kyreibente				
1884905990																	PreservedSpecimen				67																																														2010	1	7																Ghana	GHA																																																																								Carica papaya								Plantae					Caricaceae														Twi: Borfer_; Ewe: Adiba; Ga:Akpakpa				
1884905989																	PreservedSpecimen				61																																														1976	7	22																Ghana	GHA	Eastern																																																																							Momordica charantia Linn								Plantae					Cucurbitaceae														Twi:Nyinya				
1884905988																	PreservedSpecimen				64																																														2010	3	4																Ghana	GHA	Volta																																																																							Lophira lanceolata								Plantae					Ochnaceae														Twi: Kyreibente				
1884905987																	PreservedSpecimen				59																																														1992	8	3																Ghana	GHA	Eastern			Amanokrom- Akwapem																																																																				Sechium edule ( chayote)								Plantae					Cucurbitaceae														Twi: Kwame Asare				
1884905986																	PreservedSpecimen				62																																														1991	1	24																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Momordica charantia Linn								Plantae					Cucurbitaceae														Twi:Nyinya				
1884905985																	PreservedSpecimen				71																																														1975	2	7																Ghana	GHA	Eastern																																																																							Combretodedron macrocarpum								Plantae					Lecythidaceae														Twi:Asiaa/Esia; Ga: Osa				
1884905984																	PreservedSpecimen				68																																														1992	5	10																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Psidium guavanja Linn								Plantae					Myrtaceae														Twi: Oguaa; Ga: Gowa; Ewe: Goa				
1884905983																	PreservedSpecimen				72																																														1975	7	7																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Dissotis rotundifolia ( Sm) Triana								Plantae					Melastomaceae														Twi: B_redaso				
1884905982																	PreservedSpecimen				79																																														2010	9	2																Ghana	GHA	Eastern			Twum Guaso-Konko Road																																																																				Combretum Smeathmanii G. Don ( syn C. mucronatum Schum & Thonn								Plantae					Combretaceae														Twi: Ohwirem				
1884905981																	PreservedSpecimen				48																																														1990	12	6																Ghana	GHA	Eastern			Mampong Auapem. Avillage about 100m opp. Specialist college for thew deaf																																																																				Hilleria latifolia								Plantae					Phytolaccaceae														Twi: Anafranaku				
1884905980																	PreservedSpecimen				55																																														1977	8	15																Ghana	GHA	Eastern																																																																							Onchoba spinosa Forsk								Plantae					Flacourtiaceae														Twi:Asratoa; Ewe: Asragui; Ga: Asrat_				
1884905979																	PreservedSpecimen				27																																														1979	10	15																Ghana	GHA	Eastern																																																																							Piper umbellatum Linn								Plantae					Piperaceae														Twi:Amumuaha/Amuaha				
1884905978																	PreservedSpecimen				28																																														1991	3	18																Ghana	GHA	Accra																																																																							Richtea reflexa Gilg & Benedict								Plantae					Capparidaceae														Ewe: Alevo;  Ga: Aayerebi				
1884905977																	PreservedSpecimen				31																																														2009	4	3																Ghana	GHA	Accra			Ayikumah																																																																				Richtea reflexa Gilg & Benedict								Plantae					Capparidaceae														Ewe: Alevo;  Ga: Aayerebi				
1884905976																	PreservedSpecimen				44																																														1972	8	23																Ghana	GHA																																																																								Amaranthus hybridus Linn								Plantae					Amaranthaceae														Twi:Trofoamen; Ewe: Modze; Hausa: Alayafu				
1884905975																	PreservedSpecimen				29																																														1994	2	13																Ghana	GHA																																																																								Cleome viscosa Linn								Plantae					Capparidaceae																		
1884905974																	PreservedSpecimen				24																																														2011	2	20																Ghana	GHA	Eastern																																																																							Sphenocentrum jollyanum  Pierre								Plantae					Menispermaceae														Twi:Aduruk_k__/_kramank_te/Krak__				
1884905973																	PreservedSpecimen				45																																														1990	11	19																Ghana	GHA	Eastern																																																																							Cyathula prostrata Linn								Plantae					Amaranthaceae														Twi:Mpupua/Apupua				
1884905972																	PreservedSpecimen				50																																														2010	3	24																Ghana	GHA	Eastern																																																																							Boerhavia diffusa								Plantae					Nyctaginaceae																		
1884905971																	PreservedSpecimen				41																																														1999	7	29																Ghana	GHA	Eastern			CSRPM Nursery, Mamong																																																																				Kalanchoe crenata								Plantae					Crassulaceae																		
1884905970																	PreservedSpecimen				35																																														2010	3	4																Ghana	GHA	Volta			Ho Tsito road																																																																				Cleome viscosa Linn								Plantae					Capparidaceae														Ga:T_T_				
1884905969																	PreservedSpecimen				26																																														1989	1	6																Ghana	GHA	Eastern																																																																							Piper giuneense Schum & Thonn								Plantae					Piperaceae														Twi: Nsesaa; Ewe: Kale; Ga: Gb_wisi				
1884905968																	PreservedSpecimen				33																																														1990	12	6																Ghana	GHA	Accra																																																																							Capparis erythrocarpus Isert.								Plantae					Capparidaceae														Twi: Apana; Fanti:_kyerabran; Ewe:A___; Ga:A_ma_ma				
1884905967																	PreservedSpecimen				49																																														1975	8	14																Ghana	GHA	Eastern			Ayikumah/Agomeda																																																																				Boerhavia coccinea								Plantae					Nyctaginaceae														Twi: Akok_dwe				
1884905966																	PreservedSpecimen				37																																														1978	4	26																Ghana	GHA	Eastern																																																																							Euadenia eminens Hook .T.								Plantae					Capparidaceae														Twi:Dinsinkoro				
1884905965																	PreservedSpecimen				25																																														2009	1	29																Ghana	GHA	Eastern																																																																							Sphenocentrum jollyanum  Pierre								Plantae					Menispermaceae														Twi: kramank_te				
1884905964																	PreservedSpecimen				36																																														2009	4	3																Ghana	GHA	Eastern			Adawso Farm																																																																				Euadenia eminens Hook .T.								Plantae					Capparidaceae														Twi:Dinsinkoro				
1884905963																	PreservedSpecimen				34																																														1972	11	24																Ghana	GHA																																																																								Capparis erythrocarpus Isert.								Plantae					Capparidaceae														Twi: Pitipiti/Oyonko benkye				
1884905962																	PreservedSpecimen				42																																														1977	10	11																Ghana	GHA	Eastern			Apeguso, Akwamu																																																																				Amaranthus spinosus Linn.								Plantae					Amaranthaceae														Twi:Sraha ns_e				
1884905961																	PreservedSpecimen				43																																														1991	6	17																Ghana	GHA	Eastern																																																																							Alternanthera sessilis( Linn) R. Br. Ex Ruth								Plantae					Amaranthaceae														Twi: Twuamirika k_hw_ _po				
1884905960																	PreservedSpecimen				47																																														1972	9	28																Ghana	GHA																																																																								Cyathula prostrata Linn								Plantae					Amaranthaceae														Twi:Mpupua/Apupua				
1884905959																	PreservedSpecimen				51																																														1976	4	24																Ghana	GHA	Northen			Bladjai																																																																				Protea occidentalis								Plantae					Proteaceeae														Twi: Gyaplo				
1884905958																	PreservedSpecimen				46																																														1993	9	30																Ghana	GHA	Eastern																																																																							Alternanthera repens (Linn). Link								Plantae					Amaranthaceae														Twi: Nsoesoe/Nkasenkase				
1884905957																	PreservedSpecimen				54																																														1988	12	30																Ghana	GHA	Upper east																																																																							Cochlospernum tinctorum A.Rid								Plantae					Cochlospermaceae														Dagarti: Sorre				
1884905956																	PreservedSpecimen				15																																														2008	8	15																Ghana	GHA	Eastern			Mampong Arboretum																																																																				Cinnamomum zeylanicum Nees								Plantae					Lauraceae																		
1884905955																	PreservedSpecimen				20																																														1991	1	28																Ghana	GHA	Accra			Accra near mobil house																																																																				Trilisia subcordata Oliv.								Plantae					Menispermaceae														Ewe: Kadze( i.e. red rope); Ga: Okpekpaa				
1884905954																	PreservedSpecimen				2																																														2010	3	16																Ghana	GHA	Eastern																																																																							Monodora myristica.(Dunal)								Plantae					Annonaceae														Twi: Awerewa, Ashanti: Wereî, Abotokwadua, Ewe: Yikwi				
1884905953																	PreservedSpecimen				23																																														1975	2	25																Ghana	GHA	Eastern																																																																							Sphenocentrum jollyanum  Pierre								Plantae					Menispermaceae														Twi: Aduruk_k__/_kramank_te/Krak__				
1884905952																	PreservedSpecimen				19																																														1991	2	27																Ghana	GHA	Central			Kasoa ( Winneba road/ Acca plains)																																																																				Tiliacora funifera (Syn T. warneckei Engl. Ex Diels)								Plantae					Menispermaceae																		
1884905951																	PreservedSpecimen				30																																														2017	11	12																Ghana	GHA	Eastern			Mampomg Akuapem																																																																				Cleome rutidosperma Schum & Thonn.								Plantae					Capparidaceae														Twi:T_T_				
1884905950																	PreservedSpecimen				11																																														2010	1	7																Ghana	GHA	Eastern			CSRPM Arboretum, Mamong																																																																				Persia americana								Plantae					Lauraceae														Twi: Paya				
1884905949																	PreservedSpecimen				18																																														1990	11	14																Ghana	GHA	Eastern			Esen Epam forest reserve near Asuoso-Akroso. Akim-Oda District																																																																				Tricliasia gilletti ( De Wild) Staner								Plantae					Menispermaceae														Twi: Aweanna				
1884905948																	PreservedSpecimen				9																																														1972	8	23																Ghana	GHA																																																																								Dracaena mannii Bak.								Plantae					Agavaceae														Twi:Kesenekesene/Ditto,Ga:Opetenton				
1884905947																	PreservedSpecimen				4																																														1979	11	27																Ghana	GHA	Eastern			Mampong Akwapim																																																																				Xylopia aethiopica (Dunal) A. Rich.								Plantae					Annonaceae														Twi: Hwenetia, Ga: Soo, Ewe: Tsuo, Hausa: Kimba				
