gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1884906220				CC_BY_4_0													PRESERVED_SPECIMEN				291																		PRESENT																							1991-03-08		67	67	1991	3	8												AFRICA				GH																																																																Clausena anisata (Willd.) Hook.f. ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Rutaceae				Clausena	Clausena			anisata			SPECIES		Twi:Sesadua/Samandua;Ewe:Ayira(Awuna) Arnut(s)I;Ga:Samanyobli,Tontnt_o		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:59.332Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	8012566	11016483	6	7707728	220	933	2396	3190412		11016483	Clausena anisata	Clausena anisata (Willd.) Hook.fil.	Claussena anisata(Willd) Hooks.f.ex Benth		EML	2024-01-24T20:29:59.332Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906219				CC_BY_4_0													PRESERVED_SPECIMEN				307																		PRESENT																							1975-06-13		164	164	1975	6	13												AFRICA				GH	Eastern																																																															Trichilia prieuriana A.Juss.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Trichilia	Trichilia			prieuriana			SPECIES		Twi:Awonkuruwa/Nkuruwa		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:45.940Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7357026	7357026	6	7707728	220	933	2397	3190490		7357026	Trichilia prieuriana	Trichilia prieuriana A.Juss.	Trichilia prieuriana A. Juss.		EML	2024-01-24T20:29:45.940Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906218				CC_BY_4_0													PRESERVED_SPECIMEN				311																		PRESENT																							1994-04-12		102	102	1994	4	12												AFRICA				GH	Eastern			Mampong Aboretum																																																												Khaya senegalensis (Desv.) A.Juss.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Khaya	Khaya			senegalensis			SPECIES		Twi:Kuutuukuni;Ewe:Logo		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:46.292Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3190508	3190508	6	7707728	220	933	2397	3190507		3190508	Khaya senegalensis	Khaya senegalensis (Desv.) A.Juss.	Khaya senegalensis (Ders) A. Juss.		EML	2024-01-24T20:29:46.292Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									VU
1884906217				CC_BY_4_0													PRESERVED_SPECIMEN				265																		PRESENT																							2010-03-24		83	83	2010	3	24												AFRICA				GH	Volta			Ho-Tsito road																																																												Maytenus senegalensis (Lam.) Exell								Plantae	Tracheophyta	Magnoliopsida	Celastrales		Celastraceae				Gymnosporia	Maytenus			senegalensis			SPECIES		Twi:Kumakuafo;Ewe:Klotsinotsi		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.740Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7265731	3793847	6	7707728	220	950	6715	7265395		3793847	Gymnosporia senegalensis	Gymnosporia senegalensis (Lam.) Loes.	Maytenus senegalensis(Lam.) Exell		EML	2024-01-24T20:29:56.740Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906216				CC_BY_4_0													PRESERVED_SPECIMEN				255																		PRESENT																							1994-04-12		102	102	1994	4	12												AFRICA				GH	Eastern			Mampong Aboretum																																																												Desmodium adscendens (Sw.) DC.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Grona	Desmodium			adscendens			SPECIES		Twi:Akwanfanu/Ditto or Ananse nkatee		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:55.540Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	2967767	10846639	6	7707728	220	1370	5386	9615544		10846639	Grona adscendens	Grona adscendens (Sw.) H.Ohashi & K.Ohashi	Desmodium adscendens (SW.) DC.		EML	2024-01-24T20:29:55.540Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906215				CC_BY_4_0													PRESERVED_SPECIMEN				293																		PRESENT																							1990-12-06		340	340	1990	12	6												AFRICA				GH	Eastern			Mampong Akwapem Kroposo																																																												Aeglopsis chevalieri Swingle								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Rutaceae				Aeglopsis	Aeglopsis			chevalieri			SPECIES		Twi:Obuobi		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:59.435Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3835182	3835182	6	7707728	220	933	2396	7269273		3835182	Aeglopsis chevalieri	Aeglopsis chevalieri Swingle	Aeglopsis chevalieri Swingle.		EML	2024-01-24T20:29:59.435Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NT
1884906214				CC_BY_4_0													PRESERVED_SPECIMEN				266																		PRESENT																							1991-03-11		70	70	1991	3	11												AFRICA				GH	Eastern			Ayikumah Aboretum																																																												Maytenus senegalensis (Lam.) Exell								Plantae	Tracheophyta	Magnoliopsida	Celastrales		Celastraceae				Gymnosporia	Maytenus			senegalensis			SPECIES		Twi:Kumakuafo;Ewe:Klotsinotsi		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.774Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7265731	3793847	6	7707728	220	950	6715	7265395		3793847	Gymnosporia senegalensis	Gymnosporia senegalensis (Lam.) Loes.	Maytenus senegalensis(Lam.) Exell		EML	2024-01-24T20:29:56.774Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906213				CC_BY_4_0													PRESERVED_SPECIMEN				262																		PRESENT																							2009-04-15		105	105	2009	4	15												AFRICA				GH	Eastern			Mampong Aboretum																																																												Olax subscorpioidea Oliv.								Plantae	Tracheophyta	Magnoliopsida	Santalales		Olacaceae				Olax	Olax			subscorpioidea			SPECIES		Twi:Ah_ohenedua		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.489Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7397039	7397039	6	7707728	220	934	6662	7326443		7397039	Olax subscorpioidea	Olax subscorpioidea Oliv.	Olax subscorpioidea.Oliv		EML	2024-01-24T20:29:56.489Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906212				CC_BY_4_0													PRESERVED_SPECIMEN				298																		PRESENT																							1991-03-14		73	73	1991	3	14												AFRICA				GH	Accra			Achimota School Farm																																																												Citrus ×aurantiifolia (Christm.) Swingle								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Rutaceae				Citrus	Citrus			aurantiifolia			SPECIES		Twi:Ankaadwea,Ankaa,Akenkaa,Ankaatware_,Tware_;Ga:Kp_t_;Ewe:Mum_e		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:59.645Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY		false	false	3190164	3190164	6	7707728	220	933	2396	3190155		3190164	Citrus aurantiifolia	Citrus ×aurantiifolia (Christm.) Swingle	Citrus aurantifolia (christn) Swingle		EML	2024-01-24T20:29:59.645Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906211				CC_BY_4_0													PRESERVED_SPECIMEN				275																		PRESENT																							1988-10-04		278	278	1988	10	4												AFRICA				GH	Eastern			Mampong Akwapem																																																												Myrianthus arboreus P.Beauv.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Urticaceae				Myrianthus	Myrianthus			arboreus			SPECIES		Twi:Anyankoma/Kokua-aduaaba;Ewe:Avagolo;Nzima:Nyangama		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.914Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	4013416	4013416	6	7707728	220	691	6639	7316413		4013416	Myrianthus arboreus	Myrianthus arboreus P.Beauv.	Myrianthus arboreus		EML	2024-01-24T20:29:57.914Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906210				CC_BY_4_0													PRESERVED_SPECIMEN				241																		PRESENT																							2010-08-04		216	216	2010	8	4												AFRICA				GH	Eastern			Akuse																																																												Abrus precatorius L.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Abrus	Abrus			precatorius			SPECIES		Twi:Dmma-ba;Ga:Obleku hi__m_i		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:53.411Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5348711	5348711	6	7707728	220	1370	5386	2943776		5348711	Abrus precatorius	Abrus precatorius L.	Abrus precatorius Linn		EML	2024-01-24T20:29:53.411Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906209				CC_BY_4_0													PRESERVED_SPECIMEN				322																		PRESENT																							2010-03-23		82	82	2010	3	23												AFRICA				GH	Volta			Ho-Tsito road																																																												Cardiospermum halicacabum L.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Sapindaceae				Cardiospermum	Cardiospermum			halicacabum			SPECIES				ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:48.278Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3189939	3189939	6	7707728	220	933	6657	3189931		3189939	Cardiospermum halicacabum	Cardiospermum halicacabum L.	Cardiospermum halicacabum (Linn)		EML	2024-01-24T20:29:48.278Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906208				CC_BY_4_0													PRESERVED_SPECIMEN				271																		PRESENT																							1990-12-05		339	339	1990	12	5												AFRICA				GH	Eastern			Ayikumah Aboretum																																																												Trema orientalis (L.) Blume								Plantae	Tracheophyta	Magnoliopsida	Rosales		Cannabaceae				Trema	Trema			orientalis			SPECIES		Twi:_sesea		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.390Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	7141659	2984508	6	7707728	220	691	2384	2984500		2984508	Trema orientale	Trema orientale (L.) Blume	Trema orientalis(Syn. T.guineensis Schum & Thonn.)Ficallio		EML	2024-01-24T20:29:57.390Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906207				CC_BY_4_0													PRESERVED_SPECIMEN				304																		PRESENT																							1975-08-14		226	226	1975	8	14												AFRICA				GH	Eastern			Larteh/ Mamfe Road																																																												Trichilia P.Browne								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Trichilia	Trichilia						GENUS		Twi:_tanuru;Nzima:T_neba		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:45.590Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	3190490	3190490	6	7707728	220	933	2397	3190490				Trichilia P.Browne	Trichilia leudelotii Planch		EML	2024-01-24T20:29:45.590Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906206				CC_BY_4_0													PRESERVED_SPECIMEN				305																		PRESENT																							1975-01-28		28	28	1975	1	28												AFRICA				GH	Eastern			Ayikumah-Aburi Road																																																												Turraea heterophylla Sm.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Turraea	Turraea			heterophylla			SPECIES		Twi:Ahunanyankwa		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:45.706Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7548387	7548387	6	7707728	220	933	2397	7271241		7548387	Turraea heterophylla	Turraea heterophylla Sm.	Turraea heterophylla Smith		EML	2024-01-24T20:29:45.706Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906205				CC_BY_4_0													PRESERVED_SPECIMEN				302																		PRESENT																							1992-11-19		324	324	1992	11	19												AFRICA				GH	Volta			Asikuma in the Volta Region																																																												Pseudocedrela kotschyi (Schweinf.) Harms								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Pseudocedrela	Pseudocedrela			kotschyi			SPECIES		Ewe:Loboli		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:45.459Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	3851982	3851982	6	7707728	220	933	2397	7271456		3851982	Pseudocedrela kotschyi	Pseudocedrela kotschyi (Schweinf.) Harms	Pseudocedrela kotschyi (Schweinf) Harms		EML	2024-01-24T20:29:45.459Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906204				CC_BY_4_0													PRESERVED_SPECIMEN				230																		PRESENT																							1979-06-22		173	173	1979	6	22												AFRICA				GH	Eastern			Obosomase Akwapem																																																												Platysepalum hirsutum (Dunn) Hepper								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Platysepalum	Platysepalum			hirsutum			SPECIES		Twi:_/sono Antew/Mfintima		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:51.692Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	2962910	2962910	6	7707728	220	1370	5386	2962904		2962910	Platysepalum hirsutum	Platysepalum hirsutum (Dunn) Hepper	Platysepalum hirsutum (Dunn) Hepper (Syn. Millettia hirsutum Dunn)		EML	2024-01-24T20:29:51.692Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906203				CC_BY_4_0													PRESERVED_SPECIMEN				274																		PRESENT																							1977-10-10		283	283	1977	10	10												AFRICA				GH	Volta			Anyansu near Apeguso																																																												Ficus polita Vahl								Plantae	Tracheophyta	Magnoliopsida	Rosales		Moraceae				Ficus	Ficus			polita			SPECIES		Twi;Dade aso aba		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.864Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5569755	5569755	6	7707728	220	691	6640	2984588		5569755	Ficus polita	Ficus polita Vahl	Ficus polita Vahl		EML	2024-01-24T20:29:57.864Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906202				CC_BY_4_0													PRESERVED_SPECIMEN				268																		PRESENT																							2010-05-11		131	131	2010	5	11												AFRICA				GH	Eastern			Aburi- Nsawam Road																																																												Trema orientalis (L.) Blume								Plantae	Tracheophyta	Magnoliopsida	Rosales		Cannabaceae				Trema	Trema			orientalis			SPECIES				SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.930Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7141659	2984508	6	7707728	220	691	2384	2984500		2984508	Trema orientale	Trema orientale (L.) Blume	Trema orientalis (Lour)		EML	2024-01-24T20:29:56.930Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906201				CC_BY_4_0													PRESERVED_SPECIMEN				240																		PRESENT																							1988-10-04		278	278	1988	10	4												AFRICA				GH	Eastern			Mampong Akwapem arboretum																																																												Cajanus cajan (L.) Huth								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Cajanus	Cajanus			cajan			SPECIES		Ewe:Atiyi/Tiyi;Ga:Yo;Blofo-yo		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:53.376Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	7587087	7587087	6	7707728	220	1370	5386	2960263		7587087	Cajanus cajan	Cajanus cajan (L.) Huth	Cajanus cajan (Linn) Millsp (Syn.C.indicus spring)		EML	2024-01-24T20:29:53.376Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906200				CC_BY_4_0													PRESERVED_SPECIMEN				244																		PRESENT																							1978-12-28		362	362	1978	12	28												AFRICA				GH	Eastern			Mampong Akwapem																																																												Papilionaceae								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae											FAMILY		Twi:_srowa		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:53.619Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	4924362	5386	6	7707728	220	1370	5386					Fabaceae	Erthrina senengalensis DC		EML	2024-01-24T20:29:53.619Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									
1884906199				CC_BY_4_0													PRESERVED_SPECIMEN				261																		PRESENT																							2010-03-16		75	75	2010	3	16												AFRICA				GH	Eastern			Mangoase-prako road																																																												Ximenia americana L.								Plantae	Tracheophyta	Magnoliopsida	Santalales		Ximeniaceae				Ximenia	Ximenia			americana			SPECIES		Twi:Kwaeam Ankaa;Ga:Komli Abonua;Nzima:Nyevi domunle		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.423Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	2889811	2889811	6	7707728	220	934	4930777	2889810		2889811	Ximenia americana	Ximenia americana L.	Ximenia americana Linn		EML	2024-01-24T20:29:56.423Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906198				CC_BY_4_0													PRESERVED_SPECIMEN				287																		PRESENT																							1978-12-28		362	362	1978	12	28												AFRICA				GH	Eastern			Ayikumah																																																												Cissus populnea Guill. & Perr.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Cissus	Cissus			populnea			SPECIES		Twi:Sapatro;Ewe:Sanka		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.822Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	4053587	4053587	6	7707728	220	7222050	6672	3039160		4053587	Cissus populnea	Cissus populnea Guill. & Perr.	Cissus populnea Guill & Perr		EML	2024-01-24T20:29:58.822Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906197				CC_BY_4_0													PRESERVED_SPECIMEN				283																		PRESENT																							1976-07-22		204	204	1976	7	22												AFRICA				GH	Eastern			Mampong Akwapem																																																												Fleurya aestuans (L.) Gaudich.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Urticaceae				Laportea	Fleurya			aestuans			SPECIES		Twi:Ahunhon		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:58.659Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	2984467	2984466	6	7707728	220	691	6639	2984461		2984466	Laportea aestuans	Laportea aestuans (L.) Chew	Fleurya aestuans		EML	2024-01-24T20:29:58.659Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906196				CC_BY_4_0													PRESERVED_SPECIMEN				276																		PRESENT																							1979-08-21		233	233	1979	8	21												AFRICA				GH	Eastern			Mampong Akwapem																																																												Ficus vogelii (Miq.) Miq.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Moraceae				Ficus	Ficus			vogelii			SPECIES		Twi:_f_nt_/Gyedua;Ewe:Gb_ti		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.991Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5361936	5571832	6	7707728	220	691	6640	2984588		5571832	Ficus lutea	Ficus lutea Vahl	Ficus vogelii(Miq) Miq.		EML	2024-01-24T20:29:57.991Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906195				CC_BY_4_0													PRESERVED_SPECIMEN				253																		PRESENT																							1991-08-28		240	240	1991	8	28												AFRICA				GH	Eastern			Akuse Town																																																												Uraria picta (Jacq.) Desv.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Uraria	Uraria			picta			SPECIES		Ewe:(Awuna) Amewoyibalege		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:55.409Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	7624591	2956572	6	7707728	220	1370	5386	2956542		2956572	Uraria picta	Uraria picta (Jacq.) Desv. ex DC.	Uraria picta Desv.		EML	2024-01-24T20:29:55.409Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
1884906194				CC_BY_4_0													PRESERVED_SPECIMEN				236																		PRESENT																							1972-05-02		123	123	1972	5	2												AFRICA				GH																																																																Baphia nitida G.Lodd.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Baphia	Baphia			nitida			SPECIES		Twi:Odwen/Edwono;Ewe:Odzori,Toti;Dangme:To-Teo;Fante:Odwen;Nzima:Selema		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:52.170Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	5352599	5352599	6	7707728	220	1370	5386	2954106		5352599	Baphia nitida	Baphia nitida G.Lodd.	Baphia nitida Lodd.		EML	2024-01-24T20:29:52.170Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906193				CC_BY_4_0													PRESERVED_SPECIMEN				260																		PRESENT																							2009-04-03		93	93	2009	4	3												AFRICA				GH	Eastern			Ayikumah Aboretum																																																												Ximenia americana L.								Plantae	Tracheophyta	Magnoliopsida	Santalales		Ximeniaceae				Ximenia	Ximenia			americana			SPECIES		Twi:Kwaeam Ankaa;Ga:Komli Abonua;Nzima:Nyevi domunle		ACCEPTED			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:56.389Z						CONTINENT_DERIVED_FROM_COUNTRY		false	false	2889811	2889811	6	7707728	220	934	4930777	2889810		2889811	Ximenia americana	Ximenia americana L.	Ximenia americana Linn		EML	2024-01-24T20:29:56.389Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									LC
1884906192				CC_BY_4_0													PRESERVED_SPECIMEN				272																		PRESENT																							1975-02-21		52	52	1975	2	21												AFRICA				GH	Eastern			Mampong Akwapem																																																												Antiaris africana Engl.								Plantae	Tracheophyta	Magnoliopsida	Rosales		Moraceae				Antiaris	Antiaris			africana			SPECIES		Twi:_fo/_kyewky_n;Ewe:logotsi;Fante:H_nt_n;Ga;Kudza		SYNONYM			7d0795c4-a685-4ab1-9fd6-71737a87fe8c	GH	2024-01-24T20:29:57.676Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK		false	false	3765524	7596165	6	7707728	220	691	6640	7262656		7262663	Antiaris toxicaria	Antiaris toxicaria var. africana Scott Elliot ex A.Chev.	Antiaris africana Engl.(Syn.A.toxicaria)		EML	2024-01-24T20:29:57.676Z	2023-01-06T22:00:31.820Z	false		BID-AF2017-0226-NAC	false	AFRICA	AFRICA									NE
